0.0487          0.01502102      0.002           2700.0          0.0             0.0
0.0531          0.01502102      0.002           2700.0          0.0             0.0
0.0575          0.01502102      0.002           2700.0          0.0             0.0
0.0619          0.01502102      0.002           2700.0          0.0             0.0
0.0663          0.01502102      0.002           2700.0          0.0             0.0
0.0707          0.01502102      0.002           2700.0          0.0             0.0
0.0751          0.01502102      0.002           2700.0          0.0             0.0
0.0795          0.01502102      0.002           2700.0          0.0             0.0
0.0839          0.01502102      0.002           2700.0          0.0             0.0
0.0883          0.01502102      0.002           2700.0          0.0             0.0
0.0927          0.01502102      0.002           2700.0          0.0             0.0
0.0971          0.01502102      0.002           2700.0          0.0             0.0
0.1015          0.01502102      0.002           2700.0          0.0             0.0
0.1059          0.01502102      0.002           2700.0          0.0             0.0
0.1103          0.01502102      0.002           2700.0          0.0             0.0
0.1147          0.01502102      0.002           2700.0          0.0             0.0
0.1191          0.01502102      0.002           2700.0          0.0             0.0
0.1235          0.01502102      0.002           2700.0          0.0             0.0
0.1279          0.01502102      0.002           2700.0          0.0             0.0
0.1323          0.01502102      0.002           2700.0          0.0             0.0
0.1367          0.01502102      0.002           2700.0          0.0             0.0
0.1411          0.01502102      0.002           2700.0          0.0             0.0
0.0069          0.01883154      0.002           2700.0          0.0             0.0
0.0113          0.01883154      0.002           2700.0          0.0             0.0
0.0157          0.01883154      0.002           2700.0          0.0             0.0
0.0201          0.01883154      0.002           2700.0          0.0             0.0
0.0245          0.01883154      0.002           2700.0          0.0             0.0
0.0289          0.01883154      0.002           2700.0          0.0             0.0
0.0333          0.01883154      0.002           2700.0          0.0             0.0
0.0377          0.01883154      0.002           2700.0          0.0             0.0
0.0421          0.01883154      0.002           2700.0          0.0             0.0
0.0465          0.01883154      0.002           2700.0          0.0             0.0
0.0509          0.01883154      0.002           2700.0          0.0             0.0
0.0553          0.01883154      0.002           2700.0          0.0             0.0
0.0597          0.01883154      0.002           2700.0          0.0             0.0
0.0641          0.01883154      0.002           2700.0          0.0             0.0
0.0685          0.01883154      0.002           2700.0          0.0             0.0
0.0729          0.01883154      0.002           2700.0          0.0             0.0
0.0773          0.01883154      0.002           2700.0          0.0             0.0
0.0817          0.01883154      0.002           2700.0          0.0             0.0
0.0861          0.01883154      0.002           2700.0          0.0             0.0
0.0905          0.01883154      0.002           2700.0          0.0             0.0
0.0949          0.01883154      0.002           2700.0          0.0             0.0
0.0993          0.01883154      0.002           2700.0          0.0             0.0
0.1037          0.01883154      0.002           2700.0          0.0             0.0
0.1081          0.01883154      0.002           2700.0          0.0             0.0
0.1125          0.01883154      0.002           2700.0          0.0             0.0
0.1169          0.01883154      0.002           2700.0          0.0             0.0
0.1213          0.01883154      0.002           2700.0          0.0             0.0
0.1257          0.01883154      0.002           2700.0          0.0             0.0
0.1301          0.01883154      0.002           2700.0          0.0             0.0
0.1345          0.01883154      0.002           2700.0          0.0             0.0
0.1389          0.01883154      0.002           2700.0          0.0             0.0
0.1433          0.01883154      0.002           2700.0          0.0             0.0
0.0091          0.02264205      0.002           2700.0          0.0             0.0
0.0135          0.02264205      0.002           2700.0          0.0             0.0
0.0179          0.02264205      0.002           2700.0          0.0             0.0
0.0223          0.02264205      0.002           2700.0          0.0             0.0
0.0267          0.02264205      0.002           2700.0          0.0             0.0
0.0311          0.02264205      0.002           2700.0          0.0             0.0
0.0355          0.02264205      0.002           2700.0          0.0             0.0
0.0399          0.02264205      0.002           2700.0          0.0             0.0
0.0443          0.02264205      0.002           2700.0          0.0             0.0
0.0487          0.02264205      0.002           2700.0          0.0             0.0
0.0531          0.02264205      0.002           2700.0          0.0             0.0
0.0575          0.02264205      0.002           2700.0          0.0             0.0
0.0619          0.02264205      0.002           2700.0          0.0             0.0
0.0663          0.02264205      0.002           2700.0          0.0             0.0
0.0707          0.02264205      0.002           2700.0          0.0             0.0
0.0751          0.02264205      0.002           2700.0          0.0             0.0
0.0795          0.02264205      0.002           2700.0          0.0             0.0
0.0839          0.02264205      0.002           2700.0          0.0             0.0
0.0883          0.02264205      0.002           2700.0          0.0             0.0
0.0927          0.02264205      0.002           2700.0          0.0             0.0
0.0971          0.02264205      0.002           2700.0          0.0             0.0
0.1015          0.02264205      0.002           2700.0          0.0             0.0
0.1059          0.02264205      0.002           2700.0          0.0             0.0
0.1103          0.02264205      0.002           2700.0          0.0             0.0
0.1147          0.02264205      0.002           2700.0          0.0             0.0
0.1191          0.02264205      0.002           2700.0          0.0             0.0
0.1235          0.02264205      0.002           2700.0          0.0             0.0
0.1279          0.02264205      0.002           2700.0          0.0             0.0
0.1323          0.02264205      0.002           2700.0          0.0             0.0
0.1367          0.02264205      0.002           2700.0          0.0             0.0
0.1411          0.02264205      0.002           2700.0          0.0             0.0
0.0069          0.02645256      0.002           2700.0          0.0             0.0
0.0113          0.02645256      0.002           2700.0          0.0             0.0
0.0157          0.02645256      0.002           2700.0          0.0             0.0
0.0201          0.02645256      0.002           2700.0          0.0             0.0
0.0245          0.02645256      0.002           2700.0          0.0             0.0
0.0289          0.02645256      0.002           2700.0          0.0             0.0
0.0333          0.02645256      0.002           2700.0          0.0             0.0
0.0377          0.02645256      0.002           2700.0          0.0             0.0
0.0421          0.02645256      0.002           2700.0          0.0             0.0
0.0465          0.02645256      0.002           2700.0          0.0             0.0
0.0509          0.02645256      0.002           2700.0          0.0             0.0
0.0553          0.02645256      0.002           2700.0          0.0             0.0
0.0597          0.02645256      0.002           2700.0          0.0             0.0
0.0641          0.02645256      0.002           2700.0          0.0             0.0
0.0685          0.02645256      0.002           2700.0          0.0             0.0
0.0729          0.02645256      0.002           2700.0          0.0             0.0
0.0773          0.02645256      0.002           2700.0          0.0             0.0
0.0817          0.02645256      0.002           2700.0          0.0             0.0
0.0861          0.02645256      0.002           2700.0          0.0             0.0
0.0905          0.02645256      0.002           2700.0          0.0             0.0
0.0949          0.02645256      0.002           2700.0          0.0             0.0
0.0993          0.02645256      0.002           2700.0          0.0             0.0
0.1037          0.02645256      0.002           2700.0          0.0             0.0
0.1081          0.02645256      0.002           2700.0          0.0             0.0
0.1125          0.02645256      0.002           2700.0          0.0             0.0
0.1169          0.02645256      0.002           2700.0          0.0             0.0
0.1213          0.02645256      0.002           2700.0          0.0             0.0
0.1257          0.02645256      0.002           2700.0          0.0             0.0
0.1301          0.02645256      0.002           2700.0          0.0             0.0
0.1345          0.02645256      0.002           2700.0          0.0             0.0
0.1389          0.02645256      0.002           2700.0          0.0             0.0
0.1433          0.02645256      0.002           2700.0          0.0             0.0
0.0091          0.03026307      0.002           2700.0          0.0             0.0
0.0135          0.03026307      0.002           2700.0          0.0             0.0
0.0179          0.03026307      0.002           2700.0          0.0             0.0
0.0223          0.03026307      0.002           2700.0          0.0             0.0
0.0267          0.03026307      0.002           2700.0          0.0             0.0
0.0311          0.03026307      0.002           2700.0          0.0             0.0
0.0355          0.03026307      0.002           2700.0          0.0             0.0
0.0399          0.03026307      0.002           2700.0          0.0             0.0
0.0443          0.03026307      0.002           2700.0          0.0             0.0
0.0487          0.03026307      0.002           2700.0          0.0             0.0
0.0531          0.03026307      0.002           2700.0          0.0             0.0
0.0575          0.03026307      0.002           2700.0          0.0             0.0
0.0619          0.03026307      0.002           2700.0          0.0             0.0
0.0663          0.03026307      0.002           2700.0          0.0             0.0
0.0707          0.03026307      0.002           2700.0          0.0             0.0
0.0751          0.03026307      0.002           2700.0          0.0             0.0
0.0795          0.03026307      0.002           2700.0          0.0             0.0
0.0839          0.03026307      0.002           2700.0          0.0             0.0
0.0883          0.03026307      0.002           2700.0          0.0             0.0
0.0927          0.03026307      0.002           2700.0          0.0             0.0
0.0971          0.03026307      0.002           2700.0          0.0             0.0
0.1015          0.03026307      0.002           2700.0          0.0             0.0
0.1059          0.03026307      0.002           2700.0          0.0             0.0
0.1103          0.03026307      0.002           2700.0          0.0             0.0
0.1147          0.03026307      0.002           2700.0          0.0             0.0
0.1191          0.03026307      0.002           2700.0          0.0             0.0
0.1235          0.03026307      0.002           2700.0          0.0             0.0
0.1279          0.03026307      0.002           2700.0          0.0             0.0
0.1323          0.03026307      0.002           2700.0          0.0             0.0
0.1367          0.03026307      0.002           2700.0          0.0             0.0
0.1411          0.03026307      0.002           2700.0          0.0             0.0
0.0069          0.03407358      0.002           2700.0          0.0             0.0
0.0113          0.03407358      0.002           2700.0          0.0             0.0
0.0157          0.03407358      0.002           2700.0          0.0             0.0
0.0201          0.03407358      0.002           2700.0          0.0             0.0
0.0245          0.03407358      0.002           2700.0          0.0             0.0
0.0289          0.03407358      0.002           2700.0          0.0             0.0
0.0333          0.03407358      0.002           2700.0          0.0             0.0
0.0377          0.03407358      0.002           2700.0          0.0             0.0
0.0421          0.03407358      0.002           2700.0          0.0             0.0
0.0465          0.03407358      0.002           2700.0          0.0             0.0
0.0509          0.03407358      0.002           2700.0          0.0             0.0
0.0553          0.03407358      0.002           2700.0          0.0             0.0
0.0597          0.03407358      0.002           2700.0          0.0             0.0
0.0641          0.03407358      0.002           2700.0          0.0             0.0
0.0685          0.03407358      0.002           2700.0          0.0             0.0
0.0729          0.03407358      0.002           2700.0          0.0             0.0
0.0773          0.03407358      0.002           2700.0          0.0             0.0
0.0817          0.03407358      0.002           2700.0          0.0             0.0
0.0861          0.03407358      0.002           2700.0          0.0             0.0
0.0905          0.03407358      0.002           2700.0          0.0             0.0
0.0949          0.03407358      0.002           2700.0          0.0             0.0
0.0993          0.03407358      0.002           2700.0          0.0             0.0
0.1037          0.03407358      0.002           2700.0          0.0             0.0
0.1081          0.03407358      0.002           2700.0          0.0             0.0
0.1125          0.03407358      0.002           2700.0          0.0             0.0
0.1169          0.03407358      0.002           2700.0          0.0             0.0
0.1213          0.03407358      0.002           2700.0          0.0             0.0
0.1257          0.03407358      0.002           2700.0          0.0             0.0
0.1301          0.03407358      0.002           2700.0          0.0             0.0
0.1345          0.03407358      0.002           2700.0          0.0             0.0
0.1389          0.03407358      0.002           2700.0          0.0             0.0
0.1433          0.03407358      0.002           2700.0          0.0             0.0
0.0091          0.03788409      0.002           2700.0          0.0             0.0
0.0135          0.03788409      0.002           2700.0          0.0             0.0
0.0179          0.03788409      0.002           2700.0          0.0             0.0
0.0223          0.03788409      0.002           2700.0          0.0             0.0
0.0267          0.03788409      0.002           2700.0          0.0             0.0
0.0311          0.03788409      0.002           2700.0          0.0             0.0
0.0355          0.03788409      0.002           2700.0          0.0             0.0
0.0399          0.03788409      0.002           2700.0          0.0             0.0
0.0443          0.03788409      0.002           2700.0          0.0             0.0
0.0487          0.03788409      0.002           2700.0          0.0             0.0
0.0531          0.03788409      0.002           2700.0          0.0             0.0
0.0575          0.03788409      0.002           2700.0          0.0             0.0
0.0619          0.03788409      0.002           2700.0          0.0             0.0
0.0663          0.03788409      0.002           2700.0          0.0             0.0
0.0707          0.03788409      0.002           2700.0          0.0             0.0
0.0751          0.03788409      0.002           2700.0          0.0             0.0
0.0795          0.03788409      0.002           2700.0          0.0             0.0
0.0839          0.03788409      0.002           2700.0          0.0             0.0
0.0883          0.03788409      0.002           2700.0          0.0             0.0
0.0927          0.03788409      0.002           2700.0          0.0             0.0
0.0971          0.03788409      0.002           2700.0          0.0             0.0
0.1015          0.03788409      0.002           2700.0          0.0             0.0
0.1059          0.03788409      0.002           2700.0          0.0             0.0
0.1103          0.03788409      0.002           2700.0          0.0             0.0
0.1147          0.03788409      0.002           2700.0          0.0             0.0
0.1191          0.03788409      0.002           2700.0          0.0             0.0
0.1235          0.03788409      0.002           2700.0          0.0             0.0
0.1279          0.03788409      0.002           2700.0          0.0             0.0
0.1323          0.03788409      0.002           2700.0          0.0             0.0
0.1367          0.03788409      0.002           2700.0          0.0             0.0
0.1411          0.03788409      0.002           2700.0          0.0             0.0
0.0069          0.04169461      0.002           2700.0          0.0             0.0
0.0113          0.04169461      0.002           2700.0          0.0             0.0
0.0157          0.04169461      0.002           2700.0          0.0             0.0
0.0201          0.04169461      0.002           2700.0          0.0             0.0
0.0245          0.04169461      0.002           2700.0          0.0             0.0
0.0289          0.04169461      0.002           2700.0          0.0             0.0
0.0333          0.04169461      0.002           2700.0          0.0             0.0
0.0377          0.04169461      0.002           2700.0          0.0             0.0
0.0421          0.04169461      0.002           2700.0          0.0             0.0
0.0465          0.04169461      0.002           2700.0          0.0             0.0
0.0509          0.04169461      0.002           2700.0          0.0             0.0
0.0553          0.04169461      0.002           2700.0          0.0             0.0
0.0597          0.04169461      0.002           2700.0          0.0             0.0
0.0641          0.04169461      0.002           2700.0          0.0             0.0
0.0685          0.04169461      0.002           2700.0          0.0             0.0
0.0729          0.04169461      0.002           2700.0          0.0             0.0
0.0773          0.04169461      0.002           2700.0          0.0             0.0
0.0817          0.04169461      0.002           2700.0          0.0             0.0
0.0861          0.04169461      0.002           2700.0          0.0             0.0
0.0905          0.04169461      0.002           2700.0          0.0             0.0
0.0949          0.04169461      0.002           2700.0          0.0             0.0
0.0993          0.04169461      0.002           2700.0          0.0             0.0
0.1037          0.04169461      0.002           2700.0          0.0             0.0
0.1081          0.04169461      0.002           2700.0          0.0             0.0
0.1125          0.04169461      0.002           2700.0          0.0             0.0
0.1169          0.04169461      0.002           2700.0          0.0             0.0
0.1213          0.04169461      0.002           2700.0          0.0             0.0
0.1257          0.04169461      0.002           2700.0          0.0             0.0
0.1301          0.04169461      0.002           2700.0          0.0             0.0
0.1345          0.04169461      0.002           2700.0          0.0             0.0
0.1389          0.04169461      0.002           2700.0          0.0             0.0
0.1433          0.04169461      0.002           2700.0          0.0             0.0
0.0091          0.04550512      0.002           2700.0          0.0             0.0
0.0135          0.04550512      0.002           2700.0          0.0             0.0
0.0179          0.04550512      0.002           2700.0          0.0             0.0
0.0223          0.04550512      0.002           2700.0          0.0             0.0
0.0267          0.04550512      0.002           2700.0          0.0             0.0
0.0311          0.04550512      0.002           2700.0          0.0             0.0
0.0355          0.04550512      0.002           2700.0          0.0             0.0
0.0399          0.04550512      0.002           2700.0          0.0             0.0
0.0443          0.04550512      0.002           2700.0          0.0             0.0
0.0487          0.04550512      0.002           2700.0          0.0             0.0
0.0531          0.04550512      0.002           2700.0          0.0             0.0
0.0575          0.04550512      0.002           2700.0          0.0             0.0
0.0619          0.04550512      0.002           2700.0          0.0             0.0
0.0663          0.04550512      0.002           2700.0          0.0             0.0
0.0707          0.04550512      0.002           2700.0          0.0             0.0
0.0751          0.04550512      0.002           2700.0          0.0             0.0
0.0795          0.04550512      0.002           2700.0          0.0             0.0
0.0839          0.04550512      0.002           2700.0          0.0             0.0
0.0883          0.04550512      0.002           2700.0          0.0             0.0
0.0927          0.04550512      0.002           2700.0          0.0             0.0
0.0971          0.04550512      0.002           2700.0          0.0             0.0
0.1015          0.04550512      0.002           2700.0          0.0             0.0
0.1059          0.04550512      0.002           2700.0          0.0             0.0
0.1103          0.04550512      0.002           2700.0          0.0             0.0
0.1147          0.04550512      0.002           2700.0          0.0             0.0
0.1191          0.04550512      0.002           2700.0          0.0             0.0
0.1235          0.04550512      0.002           2700.0          0.0             0.0
0.1279          0.04550512      0.002           2700.0          0.0             0.0
0.1323          0.04550512      0.002           2700.0          0.0             0.0
0.1367          0.04550512      0.002           2700.0          0.0             0.0
0.1411          0.04550512      0.002           2700.0          0.0             0.0
0.0069          0.04931563      0.002           2700.0          0.0             0.0
0.0113          0.04931563      0.002           2700.0          0.0             0.0
0.0157          0.04931563      0.002           2700.0          0.0             0.0
0.0201          0.04931563      0.002           2700.0          0.0             0.0
0.0245          0.04931563      0.002           2700.0          0.0             0.0
0.0289          0.04931563      0.002           2700.0          0.0             0.0
0.0333          0.04931563      0.002           2700.0          0.0             0.0
0.0377          0.04931563      0.002           2700.0          0.0             0.0
0.0421          0.04931563      0.002           2700.0          0.0             0.0
0.0465          0.04931563      0.002           2700.0          0.0             0.0
0.0509          0.04931563      0.002           2700.0          0.0             0.0
0.0553          0.04931563      0.002           2700.0          0.0             0.0
0.0597          0.04931563      0.002           2700.0          0.0             0.0
0.0641          0.04931563      0.002           2700.0          0.0             0.0
0.0685          0.04931563      0.002           2700.0          0.0             0.0
0.0729          0.04931563      0.002           2700.0          0.0             0.0
0.0773          0.04931563      0.002           2700.0          0.0             0.0
0.0817          0.04931563      0.002           2700.0          0.0             0.0
0.0861          0.04931563      0.002           2700.0          0.0             0.0
0.0905          0.04931563      0.002           2700.0          0.0             0.0
0.0949          0.04931563      0.002           2700.0          0.0             0.0
0.0993          0.04931563      0.002           2700.0          0.0             0.0
0.1037          0.04931563      0.002           2700.0          0.0             0.0
0.1081          0.04931563      0.002           2700.0          0.0             0.0
0.1125          0.04931563      0.002           2700.0          0.0             0.0
0.1169          0.04931563      0.002           2700.0          0.0             0.0
0.1213          0.04931563      0.002           2700.0          0.0             0.0
0.1257          0.04931563      0.002           2700.0          0.0             0.0
0.1301          0.04931563      0.002           2700.0          0.0             0.0
0.1345          0.04931563      0.002           2700.0          0.0             0.0
0.1389          0.04931563      0.002           2700.0          0.0             0.0
0.1433          0.04931563      0.002           2700.0          0.0             0.0
0.0091          0.05312614      0.002           2700.0          0.0             0.0
0.0135          0.05312614      0.002           2700.0          0.0             0.0
0.0179          0.05312614      0.002           2700.0          0.0             0.0
0.0223          0.05312614      0.002           2700.0          0.0             0.0
0.0267          0.05312614      0.002           2700.0          0.0             0.0
0.0311          0.05312614      0.002           2700.0          0.0             0.0
0.0355          0.05312614      0.002           2700.0          0.0             0.0
0.0399          0.05312614      0.002           2700.0          0.0             0.0
0.0443          0.05312614      0.002           2700.0          0.0             0.0
0.0487          0.05312614      0.002           2700.0          0.0             0.0
0.0531          0.05312614      0.002           2700.0          0.0             0.0
0.0575          0.05312614      0.002           2700.0          0.0             0.0
0.0619          0.05312614      0.002           2700.0          0.0             0.0
0.0663          0.05312614      0.002           2700.0          0.0             0.0
0.0707          0.05312614      0.002           2700.0          0.0             0.0
0.0751          0.05312614      0.002           2700.0          0.0             0.0
0.0795          0.05312614      0.002           2700.0          0.0             0.0
0.0839          0.05312614      0.002           2700.0          0.0             0.0
0.0883          0.05312614      0.002           2700.0          0.0             0.0
0.0927          0.05312614      0.002           2700.0          0.0             0.0
0.0971          0.05312614      0.002           2700.0          0.0             0.0
0.1015          0.05312614      0.002           2700.0          0.0             0.0
0.1059          0.05312614      0.002           2700.0          0.0             0.0
0.1103          0.05312614      0.002           2700.0          0.0             0.0
0.1147          0.05312614      0.002           2700.0          0.0             0.0
0.1191          0.05312614      0.002           2700.0          0.0             0.0
0.1235          0.05312614      0.002           2700.0          0.0             0.0
0.1279          0.05312614      0.002           2700.0          0.0             0.0
0.1323          0.05312614      0.002           2700.0          0.0             0.0
0.1367          0.05312614      0.002           2700.0          0.0             0.0
0.1411          0.05312614      0.002           2700.0          0.0             0.0
0.0069          0.05693665      0.002           2700.0          0.0             0.0
0.0113          0.05693665      0.002           2700.0          0.0             0.0
0.0157          0.05693665      0.002           2700.0          0.0             0.0
0.0201          0.05693665      0.002           2700.0          0.0             0.0
0.0245          0.05693665      0.002           2700.0          0.0             0.0
0.0289          0.05693665      0.002           2700.0          0.0             0.0
0.0333          0.05693665      0.002           2700.0          0.0             0.0
0.0377          0.05693665      0.002           2700.0          0.0             0.0
0.0421          0.05693665      0.002           2700.0          0.0             0.0
0.0465          0.05693665      0.002           2700.0          0.0             0.0
0.0509          0.05693665      0.002           2700.0          0.0             0.0
0.0553          0.05693665      0.002           2700.0          0.0             0.0
0.0597          0.05693665      0.002           2700.0          0.0             0.0
0.0641          0.05693665      0.002           2700.0          0.0             0.0
0.0685          0.05693665      0.002           2700.0          0.0             0.0
0.0729          0.05693665      0.002           2700.0          0.0             0.0
0.0773          0.05693665      0.002           2700.0          0.0             0.0
0.0817          0.05693665      0.002           2700.0          0.0             0.0
0.0861          0.05693665      0.002           2700.0          0.0             0.0
0.0905          0.05693665      0.002           2700.0          0.0             0.0
0.0949          0.05693665      0.002           2700.0          0.0             0.0
0.0993          0.05693665      0.002           2700.0          0.0             0.0
0.1037          0.05693665      0.002           2700.0          0.0             0.0
0.1081          0.05693665      0.002           2700.0          0.0             0.0
0.1125          0.05693665      0.002           2700.0          0.0             0.0
0.1169          0.05693665      0.002           2700.0          0.0             0.0
0.1213          0.05693665      0.002           2700.0          0.0             0.0
0.1257          0.05693665      0.002           2700.0          0.0             0.0
0.1301          0.05693665      0.002           2700.0          0.0             0.0
0.1345          0.05693665      0.002           2700.0          0.0             0.0
0.1389          0.05693665      0.002           2700.0          0.0             0.0
0.1433          0.05693665      0.002           2700.0          0.0             0.0
0.0091          0.06074716      0.002           2700.0          0.0             0.0
0.0135          0.06074716      0.002           2700.0          0.0             0.0
0.0179          0.06074716      0.002           2700.0          0.0             0.0
0.0223          0.06074716      0.002           2700.0          0.0             0.0
0.0267          0.06074716      0.002           2700.0          0.0             0.0
0.0311          0.06074716      0.002           2700.0          0.0             0.0
0.0355          0.06074716      0.002           2700.0          0.0             0.0
0.0399          0.06074716      0.002           2700.0          0.0             0.0
0.0443          0.06074716      0.002           2700.0          0.0             0.0
0.0487          0.06074716      0.002           2700.0          0.0             0.0
0.0531          0.06074716      0.002           2700.0          0.0             0.0
0.0575          0.06074716      0.002           2700.0          0.0             0.0
0.0619          0.06074716      0.002           2700.0          0.0             0.0
0.0663          0.06074716      0.002           2700.0          0.0             0.0
0.0707          0.06074716      0.002           2700.0          0.0             0.0
0.0751          0.06074716      0.002           2700.0          0.0             0.0
0.0795          0.06074716      0.002           2700.0          0.0             0.0
0.0839          0.06074716      0.002           2700.0          0.0             0.0
0.0883          0.06074716      0.002           2700.0          0.0             0.0
0.0927          0.06074716      0.002           2700.0          0.0             0.0
0.0971          0.06074716      0.002           2700.0          0.0             0.0
0.1015          0.06074716      0.002           2700.0          0.0             0.0
0.1059          0.06074716      0.002           2700.0          0.0             0.0
0.1103          0.06074716      0.002           2700.0          0.0             0.0
0.1147          0.06074716      0.002           2700.0          0.0             0.0
0.1191          0.06074716      0.002           2700.0          0.0             0.0
0.1235          0.06074716      0.002           2700.0          0.0             0.0
0.1279          0.06074716      0.002           2700.0          0.0             0.0
0.1323          0.06074716      0.002           2700.0          0.0             0.0
0.1367          0.06074716      0.002           2700.0          0.0             0.0
0.1411          0.06074716      0.002           2700.0          0.0             0.0
0.0069          0.06455768      0.002           2700.0          0.0             0.0
0.0113          0.06455768      0.002           2700.0          0.0             0.0
0.0157          0.06455768      0.002           2700.0          0.0             0.0
0.0201          0.06455768      0.002           2700.0          0.0             0.0
0.0245          0.06455768      0.002           2700.0          0.0             0.0
0.0289          0.06455768      0.002           2700.0          0.0             0.0
0.0333          0.06455768      0.002           2700.0          0.0             0.0
0.0377          0.06455768      0.002           2700.0          0.0             0.0
0.0421          0.06455768      0.002           2700.0          0.0             0.0
0.0465          0.06455768      0.002           2700.0          0.0             0.0
0.0509          0.06455768      0.002           2700.0          0.0             0.0
0.0553          0.06455768      0.002           2700.0          0.0             0.0
0.0597          0.06455768      0.002           2700.0          0.0             0.0
0.0641          0.06455768      0.002           2700.0          0.0             0.0
0.0685          0.06455768      0.002           2700.0          0.0             0.0
0.0729          0.06455768      0.002           2700.0          0.0             0.0
0.0773          0.06455768      0.002           2700.0          0.0             0.0
0.0817          0.06455768      0.002           2700.0          0.0             0.0
0.0861          0.06455768      0.002           2700.0          0.0             0.0
0.0905          0.06455768      0.002           2700.0          0.0             0.0
0.0949          0.06455768      0.002           2700.0          0.0             0.0
0.0993          0.06455768      0.002           2700.0          0.0             0.0
0.1037          0.06455768      0.002           2700.0          0.0             0.0
0.1081          0.06455768      0.002           2700.0          0.0             0.0
0.1125          0.06455768      0.002           2700.0          0.0             0.0
0.1169          0.06455768      0.002           2700.0          0.0             0.0
0.1213          0.06455768      0.002           2700.0          0.0             0.0
0.1257          0.06455768      0.002           2700.0          0.0             0.0
0.1301          0.06455768      0.002           2700.0          0.0             0.0
0.1345          0.06455768      0.002           2700.0          0.0             0.0
